"","classroom","ac2","pb2","female","black","frl","sped","age","ac1","db1","cp1","pb1","er1","r.ac2","r.pb2"
"1053",71,3.4,1.047352404,0,1,0,0,-1.065678841,-1.019354839,-0.542638804,-0.152073733,-0.48204504,-0.688618381,0.543366441680143,1.23882948512365
"1054",22,2.2,-0.552647596,0,1,1,0,1.168407402,-1.019354839,0.568472307,0.99078341,0.91795496,0.111381619,-0.277743299358534,-1.00659653209543
"1055",41,3.4,-0.552647596,1,1,1,0,2.20605285,-1.419354839,2.124027862,-0.437788018,-2.08204504,1.911381619,1.64632399267946,0.892308552725265
"1056",37,3.2,0.447352404,1,0,0,0,-1.240901291,0.580645161,-0.653749915,1.133640553,-0.48204504,-0.688618381,-0.584907059481175,-0.00931220507183174
"1057",7,3.2,0.447352404,0,1,0,0,-0.526322236,-0.419354839,-0.764861027,-0.723502304,0.51795496,-0.288618381,0.0865623227177068,0.206246951880313
"1058",18,2.6,-1.352647596,0,0,1,1,1.116388237,-0.219354839,-0.209305471,0.276497696,-0.48204504,0.511381619,-0.737068562028753,-0.600194554762726
"1059",33,5,1.047352404,0,0,0,0,1.932267771,1.780645161,-0.320416582,-1.437788018,1.31795496,-0.288618381,-0.035532508258655,0.151554045029514
"1060",35,2,-2.352647596,0,1,1,0,-0.605719909,-0.419354839,-0.431527693,1.133640553,-1.08204504,-0.288618381,-0.831639403386911,-2.11306513735585
"1061",31,5,0.847352404,1,1,1,0,0.248489537,1.780645161,-0.764861027,-1.866359447,1.51795496,-1.288618381,0.182951325316109,0.0484117576900836
"1062",69,5,1.247352404,0,1,1,0,-1.870606972,0.780645161,-0.653749915,-2.152073733,1.11795496,-1.288618381,0.0394019956972994,-0.0626648569801117
"1063",70,5,1.247352404,0,1,0,0,-1.621462551,1.180645161,-0.542638804,-1.723502304,1.51795496,-1.288618381,0.455810205269562,0.182347010356117
"1064",14,4.6,0.647352404,0,1,1,0,-0.690593283,0.780645161,-0.542638804,0.419354839,-0.48204504,-0.288618381,0.422909929621239,0.285474601285718
"1065",67,2.4,1.247352404,1,1,0,0,0.25944094,-0.419354839,-0.542638804,0.562211982,-0.48204504,-0.488618381,-0.545723941681256,1.0752522411435
"1066",32,4.2,0.847352404,0,1,1,0,-0.025295542,0.380645161,-0.431527693,-0.723502304,0.51795496,0.311381619,0.414154696130861,0.640863060785068
"1067",105,2,0.847352404,1,0,1,0,1.721453261,-1.619354839,0.790694529,1.276497696,-0.88204504,0.111381619,-0.817210567212534,1.21079444639323
"1068",98,5,1.247352404,1,0,1,1,-0.50715728,0.780645161,-0.764861027,-1.723502304,1.51795496,-1.288618381,0.608977023530633,0.13053598702038
"1069",32,3.6,1.247352404,1,1,0,0,-0.008868437,0.180645161,-0.764861027,-1.437788018,1.51795496,-0.288618381,-0.288701171867389,0.252416203528809
"1070",23,4.2,-0.552647596,0,1,1,0,1.680385499,1.380645161,0.235138973,-1.866359447,0.71795496,0.311381619,-0.313231309523656,-0.466444588167477
"1071",34,4,1.047352404,1,0,1,0,-0.184090887,0.980645161,-0.764861027,-1.152073733,1.51795496,-1.288618381,-0.322422854254125,-0.245343683683476
"1072",10,3.6,0.247352404,0,1,1,0,-1.525637773,-0.019354839,-0.320416582,-0.723502304,-0.28204504,-0.088618381,-0.0990020948178423,0.43621438275449
"1073",70,3.6,-1.352647596,0,1,0,0,-1.369580278,0.780645161,1.012916751,-0.580645161,0.31795496,1.111381619,-0.439795328645421,-1.29348282977272
"1074",71,4,0.447352404,1,1,0,0,-1.755617239,-0.419354839,-0.431527693,-0.437788018,-0.08204504,0.311381619,0.533144277782313,0.390301487166446
"1075",73,4.8,0.447352404,1,1,0,0,0.002082966,1.180645161,-0.431527693,-1.294930876,0.71795496,-1.088618381,0.690677170612809,0.113544103618446
"1076",13,3,0.647352404,1,0,1,0,-0.832961524,-0.019354839,-0.653749915,0.133640553,1.31795496,-1.288618381,-0.493110987147937,-0.334424966229592
"1077",34,3.8,1.247352404,0,0,0,0,-0.550962893,1.180645161,-0.764861027,0.419354839,1.31795496,-1.288618381,-0.556874913010448,0.113249160029969
"1078",88,4.8,0.647352404,1,1,1,0,0.32788721,-0.219354839,0.790694529,0.276497696,-0.08204504,0.911381619,0.672374351172051,0.558132470649577
"1079",64,4.8,0.847352404,1,1,1,0,-1.224474186,1.180645161,0.012916751,1.99078341,0.31795496,0.111381619,-0.208789814605387,-0.31821822537476
"1080",4,5,1.247352404,0,1,1,0,-0.460613817,1.780645161,-0.542638804,-2.00921659,0.71795496,-1.288618381,0.411499073693353,0.834801138976951
"1081",77,3,1.247352404,0,1,1,0,0.303246553,-1.219354839,-0.653749915,-0.580645161,0.71795496,-0.488618381,0.228168710211445,0.547145613848213
"1082",37,3,-1.152647596,1,0,1,0,-1.462667205,-1.419354839,-0.09819436,0.133640553,-1.08204504,0.711381619,0.817531688207492,-0.840204676065856
"1083",19,5,1.247352404,1,0,0,0,0.404547032,-0.019354839,-0.764861027,0.99078341,1.51795496,-0.888618381,0.497799863707149,-0.67502618590902
"1084",70,5,1.247352404,1,1,0,0,-1.668006014,1.780645161,-0.764861027,-2.152073733,1.51795496,-1.288618381,-0.108592223739188,0.0537123960100779
"1085",17,4.6,1.247352404,1,0,0,1,-1.728238731,0.980645161,-0.431527693,-1.294930876,1.51795496,-0.288618381,0.265678952025609,0.2088627397999
"1086",57,2.6,-0.552647596,0,1,1,0,-0.967116212,-1.619354839,0.124027862,-0.00921659,-0.48204504,0.311381619,0.387845636604274,-0.201148651459137
"1087",52,2.2,-0.552647596,1,1,1,0,-0.89045639,-0.219354839,0.012916751,-0.00921659,-1.28204504,0.911381619,-1.12056490991387,-0.36605049109148
"1088",94,3.2,0.047352404,0,0,0,0,-0.942475555,-0.219354839,0.679583418,-0.00921659,-0.48204504,0.911381619,0.079128388182269,0.56155733338738
"1089",104,3.4,0.447352404,0,0,1,0,0.902835875,-1.019354839,-0.542638804,-0.00921659,-0.08204504,-1.088618381,-0.0988178841908931,0.270688483945691
"1090",77,1.8,0.447352404,0,1,0,0,0.798797545,-1.219354839,0.012916751,0.276497696,0.51795496,0.311381619,-0.923379036884536,-0.0302909722172063
"1091",74,3.2,-0.152647596,1,1,1,0,-0.258012859,-0.819354839,-0.764861027,-2.00921659,1.11795496,-1.288618381,0.503807883047124,-0.278744422154811
"1092",92,5,0.647352404,1,1,0,0,1.78989953,0.780645161,-0.542638804,-1.580645161,-0.28204504,-1.288618381,0.0103744242631407,0.57291192695476
"1093",80,2,0.047352404,1,1,1,0,1.795375232,0.180645161,0.346250085,-1.152073733,0.91795496,0.511381619,-1.25322602435322,-0.293617970279928
"1094",83,4.2,-0.352647596,1,1,0,0,-1.413385891,-0.219354839,-0.431527693,-0.437788018,-0.48204504,-0.888618381,1.23448066418622,0.190148723128283
"1095",12,3.4,1.047352404,0,0,1,1,-0.676904029,-1.219354839,-0.542638804,0.847926267,0.31795496,-1.088618381,0.512244471001751,0.43155938342292
"1096",23,4.8,0.047352404,1,1,1,0,2.06642246,1.780645161,0.124027862,-1.437788018,0.51795496,0.111381619,-0.088933623794406,0.116644358012255
"1097",62,3.6,1.047352404,1,1,1,0,0.582507333,-0.019354839,-0.320416582,1.133640553,-0.68204504,-0.688618381,0.34151278879454,0.7838509085513
"1098",85,2.4,-0.152647596,0,1,1,0,0.67559426,1.380645161,-0.542638804,-1.723502304,1.51795496,-1.288618381,-1.94551393854618,-1.29501092695836
"1099",23,4.4,0.047352404,1,1,0,0,1.324464896,0.980645161,-0.09819436,-1.294930876,0.71795496,-0.488618381,0.040221871526357,-0.0483370024635476
"1100",75,1.6,-1.752647596,0,1,0,1,-0.233372201,-1.219354839,1.235138973,1.847926267,-0.68204504,2.111381619,-0.188744790456562,-0.235118357842222
"1101",70,5,0.247352404,1,1,1,0,-1.520162071,1.780645161,0.457361196,-1.866359447,0.71795496,-1.088618381,0.00722137984167612,-0.399091754565003
"1102",89,3.6,0.047352404,1,1,1,0,1.039728415,0.780645161,0.235138973,-1.152073733,0.11795496,0.911381619,-0.194639557882663,0.116506921032721
"1103",83,2.2,-0.952647596,1,1,0,0,-1.391483084,-0.419354839,-0.431527693,-0.437788018,-0.08204504,-0.888618381,-0.660413358753388,-0.645849194989432
"1104",25,2,0.247352404,0,1,1,0,-1.577656938,-0.619354839,-0.653749915,-0.294930876,0.51795496,-0.088618381,-0.730635762026144,0.0261478365742893
"1105",96,3.4,0.247352404,0,0,0,0,-1.728238731,0.780645161,-0.653749915,-1.00921659,0.11795496,0.311381619,-1.18981163575637,0.433528454288953
"1106",62,2.4,-0.952647596,0,1,1,0,0.796059694,-1.019354839,1.90180564,-0.437788018,-1.48204504,2.711381619,0.164263213846933,-0.047132196429764
"1107",57,3,0.247352404,0,1,1,0,-1.057465288,0.180645161,0.679583418,0.419354839,-1.08204504,0.311381619,-0.49748157158354,0.820065074336855
"1108",6,5,0.847352404,1,1,1,0,-0.315507725,0.780645161,0.235138973,-1.580645161,0.11795496,0.311381619,0.76239962634159,1.00286831624268
"1109",78,5,1.247352404,1,1,1,0,0.497633959,0.780645161,-0.320416582,-1.294930876,0.91795496,-0.888618381,0.144044053245238,0.327604467352951
"1110",69,4.4,0.847352404,0,1,0,0,-1.073892393,0.180645161,-0.542638804,-1.294930876,0.51795496,-0.888618381,-0.0131016091728304,0.0110172114093888
"1111",14,2.4,0.647352404,1,1,0,1,0.442876943,-1.019354839,-0.764861027,-0.00921659,0.31795496,-0.288618381,-0.44028316492411,-0.104776743175862
"1112",82,4,0.447352404,1,1,1,1,-1.197095679,0.780645161,-0.431527693,-1.866359447,1.31795496,-1.288618381,0.324589317519952,0.0465235894591155
"1113",66,4.8,0.847352404,0,1,0,0,-1.035562482,1.580645161,-0.09819436,1.847926267,0.31795496,0.311381619,0.106917253080773,0.0506835665336524
"1114",66,3.4,1.247352404,0,1,1,0,-0.983543317,0.780645161,-0.09819436,1.562211982,0.31795496,-0.688618381,-0.699343681740077,0.394913729714916
"1115",27,4.4,1.047352404,1,1,0,0,-1.662530312,0.780645161,-0.431527693,-1.723502304,1.11795496,0.111381619,0.212798246704928,0.413394877786327
"1116",46,3.8,0.047352404,0,0,0,0,-1.602297595,-0.219354839,-0.653749915,1.847926267,-0.28204504,0.111381619,0.565432677857572,0.197167851897892
"1117",23,2.2,-0.752647596,0,1,1,0,1.677647648,0.180645161,0.124027862,0.133640553,0.31795496,-0.088618381,-1.36155547132094,-0.385665986385997
"1118",88,3.8,0.447352404,1,1,1,0,0.226586731,0.580645161,0.124027862,0.133640553,0.11795496,-0.288618381,-0.981754800910828,-0.0057034142553392
"1119",49,4.4,-0.152647596,0,0,0,0,1.847394397,1.780645161,-0.209305471,0.99078341,-0.08204504,-0.088618381,0.0142061246332531,-0.0143714787632286
"1120",41,3.8,0.247352404,0,0,0,0,1.387435464,1.180645161,0.124027862,0.847926267,-0.28204504,0.511381619,-0.30350407356966,-0.00190003623724363
"1121",102,5,1.247352404,1,0,0,0,1.020563459,0.380645161,-0.764861027,-0.866359447,1.11795496,-1.088618381,0.659814823196367,0.412148582196671
"1122",12,5,1.047352404,1,0,1,0,-0.89045639,1.580645161,0.346250085,-1.294930876,-0.48204504,-0.288618381,-0.174999653635853,0.706580901126426
"1123",104,3.4,-0.552647596,0,0,0,0,0.593458736,-1.219354839,2.568472307,1.705069124,-1.08204504,2.911381619,0.237260602091239,0.452252470716829
"1124",74,4.4,-0.152647596,0,1,1,0,-0.671428327,1.180645161,-0.653749915,-2.152073733,1.51795496,-1.288618381,0.247877061624426,-0.624768936416838
"1125",104,4,-1.752647596,0,0,1,0,0.845341009,-0.019354839,0.679583418,1.419354839,-1.28204504,1.311381619,-0.0561422117879304,-0.930474080039224
"1126",55,2.6,-1.352647596,1,1,1,0,-1.544802729,0.780645161,0.012916751,1.705069124,-0.48204504,1.111381619,-0.63591041493308,-0.93376332450868
"1127",49,3.6,1.047352404,1,1,1,0,2.017141146,0.780645161,-0.653749915,1.419354839,0.31795496,-0.888618381,0.0492928755064513,1.01747786637576
"1128",95,3,-0.952647596,0,1,0,0,-1.602297595,-1.019354839,0.568472307,1.276497696,-0.28204504,1.111381619,0.24296115868957,0.0205339974090053
"1129",79,5,0.847352404,0,1,0,0,1.119126087,1.580645161,-0.764861027,-1.580645161,0.91795496,-0.888618381,0.234967317395623,-0.23496522316606
"1130",17,3,-0.152647596,1,1,0,0,-1.662530312,0.580645161,0.90180564,-0.00921659,-1.08204504,0.311381619,-0.639636371685155,0.702738811025186
"1131",94,3,-0.952647596,0,1,1,0,-1.700860223,-0.419354839,1.346250085,-0.152073733,-0.48204504,0.111381619,0.233246880343085,-0.344394631574181
"1132",19,5,1.247352404,1,0,0,0,0.530488168,0.780645161,-0.209305471,-1.152073733,0.51795496,-0.488618381,0.0114830343758123,-0.0325168172281068
"1133",79,4.6,1.047352404,1,1,1,0,1.800850933,-0.019354839,-0.542638804,-0.866359447,0.51795496,-1.088618381,1.01103696590195,0.259559281259309
"1134",59,2,-1.152647596,1,1,1,0,1.757045321,-1.419354839,0.346250085,-0.294930876,-1.28204504,0.311381619,-0.26463039369521,-0.154820249229985
"1135",25,2.2,0.247352404,0,1,1,0,-1.268279799,-0.019354839,0.012916751,-0.723502304,0.51795496,-0.688618381,-0.986608471771685,-0.102724282031207
"1136",60,3.8,0.847352404,1,1,1,0,-1.323036815,-0.619354839,-0.431527693,0.562211982,-0.08204504,-0.288618381,-0.148209457924631,-0.154338807089035
"1137",42,3.6,0.047352404,1,1,1,0,1.726928962,-1.219354839,0.457361196,0.276497696,-0.28204504,0.711381619,0.592525322663107,0.0730132926615566
"1138",8,0.8,0.047352404,1,1,1,0,-1.448977951,-2.219354839,-0.320416582,0.705069124,-1.08204504,0.111381619,-1.11854147196824,0.307832783995896
"1139",42,3.6,-1.352647596,1,1,1,0,1.318989195,-0.219354839,0.90180564,1.133640553,-0.68204504,0.911381619,-0.11809403544004,-1.14292169558109
"1140",10,4.8,0.447352404,1,1,1,0,-1.867869121,0.980645161,-0.542638804,-1.152073733,0.31795496,-0.688618381,0.144160596149583,0.00599516523465965
"1141",94,2.8,0.247352404,1,0,0,0,-1.20257138,1.180645161,-0.320416582,-1.866359447,0.91795496,0.111381619,-1.68035709355765,-0.423512561806525
"1142",17,1.2,-0.152647596,1,0,1,1,-1.161503618,-2.019354839,-0.764861027,0.133640553,1.11795496,-0.488618381,-0.795901678513101,-0.703823802790826
"1143",74,1,-1.552647596,1,1,1,0,-0.520846534,-2.619354839,0.124027862,1.562211982,-1.88204504,3.511381619,0.115545578047521,1.01561402582232
"1144",98,4.8,1.047352404,1,1,0,0,0.056839982,1.580645161,-0.542638804,-0.152073733,1.31795496,-1.288618381,-0.0823892421661421,0.105930722908366
"1145",2,1.6,-0.552647596,0,1,1,0,0.861768113,-2.219354839,1.346250085,1.99078341,-1.68204504,1.511381619,-0.060986298729977,0.94567205730454
"1146",30,5,1.247352404,1,1,1,0,-0.512632982,1.780645161,-0.542638804,-2.00921659,1.51795496,-1.288618381,-0.265884927505746,-0.132730930203211
"1147",47,5,0.447352404,0,0,0,0,-1.717287328,0.980645161,0.457361196,1.419354839,-1.28204504,1.511381619,0.638182429986784,0.681366388384671
"1148",41,2.4,0.247352404,1,1,1,0,1.102698983,-0.219354839,1.90180564,0.847926267,-1.08204504,1.711381619,-0.405144410799494,0.905599435817551
"1149",23,2.8,-1.352647596,0,1,1,0,1.373746211,-1.219354839,-0.209305471,-0.00921659,-0.88204504,-0.088618381,0.418603863630376,-0.10767496824059
"1150",41,3.4,0.247352404,0,1,1,0,1.141028894,1.180645161,0.235138973,2.276497696,0.51795496,0.511381619,-0.548929597873842,-0.32853246528269
"1151",28,2,-0.952647596,0,1,1,0,-0.512632982,-1.019354839,0.124027862,1.562211982,-1.48204504,0.511381619,-0.191510299654986,0.551859377772338
"1152",30,4.8,1.247352404,1,1,1,0,-0.849388629,1.780645161,-0.764861027,-2.152073733,1.51795496,-0.888618381,-0.469604157353487,-0.0782635461437061
"1153",103,4.8,0.647352404,0,0,0,0,0.434663391,0.980645161,-0.320416582,-1.723502304,0.91795496,-0.488618381,0.565725287387424,0.47353555848871
"1154",29,4.4,-0.552647596,1,1,1,0,-0.222420798,0.580645161,0.012916751,0.133640553,-0.68204504,-0.088618381,0.345758011997653,0.307778194434215
"1155",35,2.6,0.847352404,1,1,0,0,0.026723623,-0.619354839,-0.209305471,0.276497696,-1.08204504,1.511381619,-0.149195604002498,1.2773471733905
"1156",9,2.6,-0.152647596,0,0,1,0,-1.509210668,-1.219354839,0.679583418,1.705069124,-0.88204504,0.911381619,-0.607487800714873,0.573398135969483
"1157",76,1.2,0.447352404,0,1,1,0,0.086956341,-3.019354839,0.90180564,2.705069124,-0.48204504,2.711381619,0.231991265492806,1.25158208473197
"1158",27,1.8,-0.552647596,0,1,1,0,-1.662530312,-1.019354839,-0.320416582,0.705069124,-0.08204504,0.111381619,-0.759184848897357,-0.200984277837923
"1159",26,3.6,-0.352647596,1,1,1,0,-1.366842427,-0.419354839,-0.653749915,-1.00921659,0.31795496,0.111381619,0.246394069109915,-0.269645509257158
"1160",1,3,-1.752647596,0,1,0,0,1.420289674,-0.619354839,1.346250085,0.705069124,-1.28204504,0.911381619,0.34758299809661,-0.280129710726372
"1161",94,2.4,0.047352404,1,0,0,0,-1.610511147,-0.219354839,0.568472307,0.419354839,-0.28204504,1.111381619,-0.868707901188242,0.371736572875723
"1162",96,4.6,-1.752647596,0,0,0,0,-1.175192872,-1.019354839,2.124027862,1.133640553,-1.48204504,0.711381619,1.58754677328859,-0.357683941673954
"1163",9,3.6,0.647352404,1,1,1,0,-1.832277061,0.780645161,-0.653749915,-2.00921659,0.91795496,0.111381619,-1.243328197339,0.0825609079782469
"1164",33,4.6,1.047352404,1,0,0,0,1.37100836,0.180645161,-0.764861027,-0.866359447,1.31795496,-1.288618381,0.622318619037695,0.055697790866581
"1165",105,4.2,-0.552647596,0,0,0,0,1.261494328,-0.819354839,2.012916751,1.99078341,-2.28204504,0.711381619,1.03974468575992,0.769705418069929
"1166",71,2.8,-0.952647596,1,1,0,0,-1.788471449,-0.619354839,0.346250085,-0.00921659,-0.68204504,1.311381619,-0.424998554580169,-0.476004453769664
"1167",79,2.2,1.047352404,0,1,1,0,1.565395766,-1.219354839,-0.764861027,-0.00921659,1.11795496,-0.888618381,-0.445144669348812,0.0809869398406549
"1168",90,2,-1.152647596,0,1,1,0,1.820015889,-0.219354839,0.012916751,-1.152073733,-0.28204504,-0.088618381,-0.781708607407548,-0.443819870742663
"1169",67,5,0.047352404,1,0,0,0,0.174567566,1.580645161,0.679583418,1.99078341,-1.08204504,-0.088618381,0.399055231801447,-0.0556165244992702
"1170",107,4,-0.352647596,1,0,0,0,1.57908502,-0.219354839,0.679583418,-1.152073733,-0.08204504,0.911381619,0.401224512000239,-0.329929637950588
"1171",88,2.6,-0.952647596,1,1,0,0,1.102698983,-0.619354839,1.012916751,1.419354839,-1.48204504,1.911381619,-1.02494695399852,0.00302505906832895
"1172",70,5,1.247352404,1,1,0,0,-1.547540579,1.780645161,-0.320416582,-1.723502304,1.31795496,-1.288618381,-0.0790560760495882,0.177523119654292
"1173",50,4,0.447352404,0,1,1,0,0.182781118,1.180645161,0.235138973,1.276497696,-0.08204504,1.111381619,-0.323750085134565,0.262283576126487
"1174",10,4.8,1.247352404,1,1,0,0,-1.629676103,1.180645161,-0.542638804,-1.580645161,0.31795496,-1.088618381,-0.0220503017182425,0.725186120889743
"1175",51,2.6,-0.752647596,1,0,1,0,-0.61119561,-1.419354839,0.124027862,-0.294930876,-1.88204504,0.711381619,-0.116030170215392,-0.321762847852219
"1176",34,5,1.047352404,1,0,0,0,-0.835699375,1.580645161,-0.653749915,-2.152073733,1.51795496,-1.288618381,0.185785788758298,-0.307214079308471
"1177",22,5,1.047352404,0,1,0,0,1.124601789,1.780645161,-0.431527693,-2.152073733,1.51795496,-1.088618381,0.289513959637704,-0.179739725918561
"1178",77,5,0.847352404,0,1,1,0,0.604410139,0.780645161,0.90180564,-1.294930876,-0.28204504,1.111381619,0.878559724380343,0.844572037419002
"1179",11,3.2,0.647352404,1,0,1,0,0.234800283,0.180645161,-0.764861027,-1.152073733,0.31795496,-0.688618381,-0.640211674546758,0.414354799892087
"1180",105,1.2,-0.952647596,0,1,1,0,2.071898161,-2.819354839,1.124027862,1.705069124,-1.48204504,1.911381619,-0.250696339777095,0.409421229300734
"1181",91,0.8,-0.152647596,0,1,0,0,1.639317737,-2.819354839,1.346250085,1.99078341,-0.48204504,2.311381619,-0.0658481260036869,0.353021138156744
"1182",12,3.6,0.847352404,1,0,0,0,-1.292920456,0.580645161,-0.653749915,-1.723502304,-0.08204504,-0.688618381,-0.906166633915963,0.268855577548152
"1183",15,4.8,0.247352404,0,1,0,0,-1.109484453,1.780645161,-0.320416582,-1.866359447,1.51795496,-0.688618381,-0.447297553531846,-0.445941286786706
"1184",39,3,-0.352647596,1,1,1,0,-0.479778772,-0.219354839,0.012916751,1.99078341,-0.28204504,0.111381619,-0.351287462605874,-0.644770819462495
"1185",56,2,-1.352647596,1,1,1,0,0.900098024,-1.819354839,1.012916751,-0.723502304,-1.08204504,1.911381619,-0.104916334219831,-0.284839778059948
"1186",41,3.4,-0.152647596,0,1,1,1,1.116388237,-0.019354839,-0.542638804,1.276497696,-0.08204504,0.311381619,0.573480504112409,-0.223003954297432
"1187",98,2.4,1.047352404,0,1,1,0,-0.214207246,-0.219354839,-0.542638804,0.705069124,1.31795496,-1.288618381,-1.01068482795541,0.343703950385476
"1188",67,5,0.647352404,1,0,0,0,1.047941967,1.580645161,-0.764861027,2.133640553,-0.68204504,-0.488618381,0.374701249700386,0.241793593468979
"1189",89,4.8,0.447352404,1,1,1,0,0.546915273,1.780645161,-0.764861027,-2.152073733,0.51795496,-0.888618381,0.14712792700716,-0.0714256359675506
"1190",101,3,1.247352404,0,1,0,0,0.946641488,0.780645161,-0.09819436,-0.294930876,0.31795496,-1.088618381,-0.869462786199278,1.20564255825527
"1191",107,4.8,1.247352404,1,0,1,0,1.609201378,0.780645161,-0.653749915,-1.152073733,0.71795496,-0.288618381,0.345714383599475,0.522748040251456
"1192",32,4.6,1.247352404,1,1,1,0,-0.342886233,1.580645161,-0.764861027,-1.866359447,1.51795496,-0.288618381,-0.342459764893659,0.147156056983127
"1193",103,1,-0.752647596,1,0,1,0,0.169091864,-1.619354839,0.012916751,0.562211982,-0.28204504,0.111381619,-1.21985686975038,0.0490849809347659
"1194",74,2.4,-0.152647596,1,1,1,0,-0.748088149,0.380645161,-0.431527693,-0.437788018,1.11795496,-0.888618381,-1.19773555792598,-0.34435858398274
"1195",3,4.6,0.247352404,0,1,0,0,0.267654493,-0.019354839,-0.653749915,0.419354839,0.91795496,-1.088618381,1.3365155574839,-0.0928949286482843
"1196",15,5,1.247352404,1,1,1,0,-0.986281168,1.380645161,-0.320416582,-1.866359447,1.11795496,-0.888618381,0.00336678044528201,0.747286987320346
"1197",69,3.8,1.047352404,0,1,0,0,-1.243639142,0.780645161,-0.764861027,-1.866359447,1.51795496,-1.288618381,-1.1969003407315,-0.526219506080589
"1198",1,3.4,1.247352404,1,1,0,1,1.455881734,-0.219354839,-0.653749915,-1.294930876,1.31795496,-0.488618381,0.160112676168276,0.822054444216238
"1199",51,5,1.247352404,0,0,1,0,-0.561914296,1.380645161,-0.764861027,2.276497696,0.31795496,-0.288618381,0.029252914390386,-0.0379110537456322
"1200",74,3.4,0.847352404,1,1,1,0,0.054102131,0.980645161,-0.431527693,-1.152073733,1.51795496,-1.088618381,-0.676507030455501,0.337279065623995
"1201",9,3.6,-1.352647596,0,1,1,0,-1.030086781,-0.819354839,-0.431527693,-1.437788018,-0.88204504,-0.488618381,0.294031635367073,-0.642060927099737
"1202",75,4,0.247352404,1,1,0,0,-0.260750709,0.780645161,-0.542638804,-1.152073733,0.71795496,-0.688618381,0.198203820040926,0.217452313887463
"1203",83,3,-0.352647596,1,1,1,0,-0.717971791,-0.219354839,-0.653749915,-0.294930876,-0.08204504,-0.888618381,0.0254568322156062,-0.0441408535209282
"1204",36,4.8,-0.152647596,0,0,1,0,0.319673658,1.580645161,-0.764861027,1.562211982,-0.28204504,-0.488618381,0.0856119974626909,-0.0231807220034728
"1205",62,3.4,0.447352404,1,1,1,0,0.39633348,0.380645161,0.124027862,1.99078341,0.11795496,0.311381619,-0.231779338793412,-0.225800669134985
"1206",66,5,1.247352404,1,0,0,0,-1.37505598,1.580645161,-0.653749915,1.99078341,0.51795496,-0.088618381,-0.0779449571264399,5.21097397933213e-05
"1207",1,1.2,-1.752647596,0,1,1,1,1.316251344,-1.619354839,1.235138973,1.705069124,-1.48204504,1.111381619,-0.496327340444248,0.00555564181382601
"1208",103,2,-2.152647596,0,0,1,1,0.557866676,-0.819354839,-0.09819436,0.276497696,-0.28204504,0.111381619,-0.539560291350648,-1.28989648953902
"1209",39,4.2,0.447352404,1,1,1,0,0.253965239,-0.419354839,-0.764861027,1.705069124,0.31795496,-0.288618381,0.944608475128382,-0.254260266664996
"1210",102,5,1.247352404,1,0,0,0,0.700234917,1.780645161,-0.764861027,-2.152073733,1.51795496,-0.288618381,-0.440607932044341,0.1608618321991
"1211",64,4.8,0.847352404,0,1,0,0,-1.147814364,0.980645161,-0.431527693,1.276497696,0.11795496,0.911381619,0.0760795442719641,0.0129850331499819
"1212",83,2.4,-0.352647596,0,0,1,1,-1.750141538,-0.819354839,-0.542638804,0.419354839,-0.08204504,-0.888618381,-0.11690550233543,-0.0685974537628143
"1213",13,3.8,0.847352404,1,0,1,0,-0.030771243,-0.619354839,-0.209305471,0.276497696,1.11795496,-0.888618381,0.817298515343458,0.106314822128146
"1214",77,5,1.247352404,1,1,0,0,0.577031632,0.580645161,-0.542638804,-1.723502304,1.31795496,-1.088618381,0.673239594430145,-0.152466647532715
"1215",75,3,-0.952647596,0,1,1,0,-0.802845165,-1.219354839,-0.431527693,0.276497696,0.71795496,0.111381619,0.831327333173493,-0.622867456882733
"1216",31,4.2,-1.152647596,0,1,1,0,0.623575095,0.180645161,0.012916751,-0.437788018,0.11795496,-0.688618381,0.890052841262789,-0.772498080166887
"1217",9,3.6,-0.752647596,0,1,1,0,-1.087581647,-0.419354839,-0.209305471,-0.580645161,-1.28204504,-0.488618381,0.0422464583734468,0.168485445409895
"1218",59,3.4,-0.552647596,1,1,1,0,1.598249975,-0.019354839,0.012916751,1.276497696,-1.08204504,-0.088618381,0.0546919942545592,0.126246515110083
"1219",49,2,-0.352647596,0,0,1,1,1.308037792,-0.619354839,-0.431527693,1.133640553,-0.08204504,-0.688618381,-0.436043885677557,-0.0446281704684609
"1220",63,4,-0.152647596,1,1,1,0,-0.348361935,-1.219354839,2.790694529,1.847926267,-0.48204504,0.511381619,1.30128655623256,0.362007366318946
"1221",31,4.8,0.647352404,0,1,1,0,0.91926298,1.780645161,-0.09819436,-1.437788018,1.11795496,-1.288618381,0.163044299936635,0.185092804468558
"1222",40,5,1.247352404,0,1,1,0,-0.794631613,1.780645161,-0.764861027,2.133640553,0.51795496,-0.288618381,0.43160279606491,0.656390200441657
"1223",68,3.2,-1.352647596,1,0,1,0,0.952117189,0.580645161,0.790694529,0.419354839,-0.08204504,1.911381619,-1.16615537396242,-1.75731446203548
"1224",46,1.2,-1.952647596,0,1,1,1,-0.917834898,-2.219354839,0.679583418,-0.580645161,-1.68204504,0.311381619,0.052293763092209,-0.450008740283727
"1225",5,2.8,-1.552647596,1,1,1,0,1.168407402,-0.019354839,-0.764861027,-1.152073733,-0.68204504,-1.288618381,-0.022450172541116,-0.442345971263342
