classroom,ac2,pb2,female,black,frl,sped,age,ac1,db1,cp1,pb1,er1,r.ac2,r.pb2
53,2.6,1.247352404,1,1,1,0,-0.43597316,-1.219354839,0.679583418,-0.437788018,-1.48204504,0.111381619,0.573691854,1.648667989
69,3.2,1.247352404,1,1,0,0,-1.79394715,-1.819354839,-0.764861027,-0.580645161,0.51795496,-0.488618381,0.170472409,0.54383157
94,2.8,-1.352647596,1,1,0,0,-1.539327027,-1.019354839,1.012916751,0.847926267,-1.28204504,1.911381619,0.503586315,-0.035085049
93,2.8,-1.152647596,0,0,0,1,-1.407910189,-0.219354839,-0.209305471,-0.152073733,0.51795496,-0.088618381,-0.564181178,-0.443034429
40,1.8,-0.352647596,0,1,1,0,-0.222420798,-1.219354839,0.235138973,0.276497696,-0.28204504,0.911381619,-0.386221913,0.011485773
51,2.4,1.047352404,0,0,1,0,-0.64678767,-1.219354839,-0.764861027,0.847926267,0.51795496,0.111381619,-0.640898056,-0.073394793
33,3,1.247352404,0,0,1,0,1.308037792,-0.219354839,-0.653749915,-0.294930876,1.11795496,-0.888618381,-0.522231534,0.561515195
57,4.8,0.247352404,0,1,1,0,-1.48183216,0.580645161,-0.542638804,1.419354839,0.51795496,-0.088618381,0.800590793,-0.297181122
22,0,0.047352404,0,1,1,0,2.282712672,-2.419354839,1.012916751,0.847926267,-0.08204504,1.711381619,-1.239526254,0.583979794
38,2.6,0.247352404,1,1,1,0,1.8583458,0.180645161,0.457361196,0.705069124,-0.68204504,0.911381619,-0.536510621,0.162354701
106,3.2,0.247352404,1,0,0,0,1.206737313,0.180645161,0.124027862,-0.00921659,0.51795496,-0.088618381,-0.659996589,-0.270293566
65,1.6,-1.352647596,0,1,0,1,-0.874029286,-1.419354839,-0.431527693,0.133640553,-0.88204504,-0.288618381,-0.490061879,-0.34429864
101,4.4,-1.752647596,1,0,0,0,0.864505964,1.580645161,1.124027862,-0.580645161,-1.88204504,0.711381619,-0.127402904,-0.476930961
82,5,0.647352404,1,1,0,0,-0.917834898,1.780645161,-0.542638804,-2.00921659,1.31795496,-1.288618381,0.406536636,0.10936457
7,3,-1.552647596,1,1,1,0,-0.025295542,-0.419354839,1.235138973,1.276497696,-1.28204504,1.311381619,0.059513791,-0.509459183
12,5,0.647352404,0,0,0,0,-1.495521414,1.580645161,-0.542638804,-1.294930876,0.91795496,-0.288618381,-0.260291223,-0.518566009
27,2.2,0.647352404,1,1,1,0,-0.931524152,-1.419354839,-0.542638804,-1.00921659,0.91795496,0.111381619,-0.267942164,0.342125754
78,4.8,-0.152647596,1,1,0,0,0.456566197,1.780645161,-0.320416582,-2.00921659,1.11795496,-1.088618381,-0.853719299,-1.32007702
61,5,1.247352404,1,1,1,0,-0.863077883,-0.419354839,-0.09819436,0.847926267,-0.48204504,-0.288618381,1.64094571,1.070478696
45,5,-0.152647596,1,1,1,0,-0.945213406,1.780645161,0.012916751,2.419354839,0.51795496,0.511381619,1.0321258,-0.265686109
81,4,1.247352404,0,1,0,0,-0.904145644,1.580645161,-0.653749915,-1.580645161,1.31795496,-1.088618381,-0.354593802,0.743123976
64,4.6,0.447352404,1,0,1,0,-1.520162071,-1.019354839,0.012916751,0.562211982,-0.28204504,1.311381619,1.088225896,-0.152626766
19,4.2,0.447352404,0,0,1,0,1.089009729,0.380645161,0.346250085,0.419354839,-0.68204504,0.111381619,-0.187138424,0.131413747
92,2.4,-1.752647596,1,1,1,0,1.765258873,-0.819354839,0.790694529,0.419354839,0.31795496,-1.088618381,-1.427479153,-2.047381179
17,5,1.247352404,1,0,0,0,-0.961640511,1.380645161,-0.653749915,-1.866359447,1.31795496,-1.288618381,0.227729905,0.131030518
40,3.6,-0.552647596,1,0,1,0,-0.326459128,0.580645161,-0.764861027,1.847926267,0.51795496,-0.288618381,-0.394676031,-1.296818764
15,4.4,1.247352404,0,1,0,0,-1.640627506,-0.819354839,-0.320416582,-0.866359447,1.31795496,-0.488618381,1.123459582,0.916678513
82,3.6,0.047352404,1,0,0,0,-1.339463919,-0.419354839,-0.431527693,-1.152073733,0.31795496,-1.088618381,0.53759213,0.164719113
104,2.4,1.047352404,0,0,1,0,0.593458736,-2.219354839,-0.653749915,1.562211982,-0.08204504,-0.688618381,-0.189165909,1.011975002
86,3.4,-0.552647596,1,1,1,0,-0.704282537,-1.219354839,0.457361196,0.705069124,-1.08204504,-0.888618381,0.465329754,0.244922493
81,4.6,1.047352404,1,1,0,0,-1.824063509,-1.219354839,-0.653749915,-2.00921659,1.31795496,-0.488618381,2.221601407,0.78126736
55,3.4,-0.752647596,1,1,1,0,-1.13412511,0.380645161,0.679583418,0.705069124,-1.48204504,0.711381619,0.579694431,0.290622225
66,3,-0.352647596,0,1,1,1,-1.249114844,-0.419354839,0.790694529,0.705069124,-1.08204504,-0.088618381,0.124708216,-0.083838885
25,3.8,1.047352404,1,1,1,0,-1.20257138,-0.619354839,-0.542638804,-1.437788018,0.71795496,-1.088618381,0.922255589,0.491935727
65,4.6,-0.552647596,0,0,0,0,0.023985773,-0.219354839,-0.431527693,0.419354839,-0.88204504,-0.488618381,1.239568953,0.106781566
103,4.2,0.447352404,1,0,1,0,0.848078859,0.780645161,-0.209305471,-2.00921659,0.71795496,-0.488618381,0.055206282,0.356680812
68,3.8,1.247352404,0,1,0,0,1.165669551,-1.019354839,-0.431527693,1.705069124,0.51795496,1.111381619,0.895963196,0.726117701
16,5,-0.752647596,1,0,0,0,2.104752371,0.180645161,-0.431527693,-0.437788018,-0.88204504,-1.088618381,1.07792257,0.079698457
36,3.6,-0.752647596,1,0,1,0,0.650953603,-0.019354839,-0.764861027,0.99078341,-0.28204504,-0.488618381,-0.012240933,-0.558771631
37,2.8,0.247352404,0,0,1,1,-1.662530312,-1.019354839,1.012916751,-0.866359447,-2.08204504,1.111381619,0.698370906,1.345646205
52,4.2,1.247352404,1,1,1,0,-0.54001149,-0.019354839,-0.764861027,1.705069124,-0.08204504,-0.288618381,0.587296305,0.475143304
46,2.2,-0.752647596,0,1,1,0,-0.986281168,-1.219354839,0.012916751,-0.00921659,-1.48204504,-0.288618381,0.103998361,0.405201594
46,2.2,-0.752647596,1,0,1,0,-1.72276303,-1.019354839,0.012916751,-0.00921659,-1.48204504,0.511381619,-0.397222233,0.230782119
57,3,-0.552647596,1,1,1,0,-1.887034077,-0.619354839,-0.209305471,0.562211982,-0.88204504,-0.088618381,-0.063249789,-0.184837701
15,5,1.247352404,0,0,0,0,-1.008183974,0.780645161,-0.764861027,0.133640553,1.31795496,-1.288618381,0.296409356,0.481823362
51,0.2,-0.752647596,0,0,0,1,0.579769482,-3.219354839,0.90180564,-0.866359447,-1.88204504,0.911381619,-0.86363905,-0.013515713
13,4.6,1.047352404,0,0,0,0,-0.184090887,0.180645161,-0.653749915,-0.437788018,1.51795496,-1.288618381,1.048065412,0.000701996
50,4.2,0.247352404,0,1,1,0,0.735826977,0.980645161,-0.431527693,1.705069124,-0.08204504,0.111381619,0.026708436,-0.0602462
80,2,0.247352404,0,1,1,0,1.770734575,1.380645161,0.012916751,-1.152073733,0.71795496,-0.088618381,-2.037091413,-0.073456127
83,4,0.447352404,0,1,0,0,-1.591346192,0.780645161,-0.653749915,-0.437788018,-0.08204504,-0.888618381,0.339405663,0.730544621
20,5,1.247352404,1,1,1,0,0.965806443,1.780645161,-0.764861027,-2.152073733,1.51795496,-1.288618381,-0.036331669,0.039708161
53,2.8,-0.552647596,1,1,1,1,-0.460613817,-1.219354839,-0.09819436,0.276497696,-0.88204504,0.711381619,0.882026241,-0.411551589
72,5,1.047352404,0,1,1,0,-0.397643249,1.580645161,-0.320416582,-1.723502304,1.31795496,-0.288618381,-0.059859422,-0.143305202
52,2.2,0.447352404,1,1,1,0,-0.592030655,-1.619354839,-0.542638804,-0.294930876,-1.28204504,0.111381619,-0.075992628,0.646406663
3,2.4,0.047352404,1,0,1,0,0.319673658,-1.419354839,0.235138973,1.276497696,-0.08204504,0.911381619,0.023301963,0.485113942
42,5,1.047352404,1,0,0,0,1.880248606,1.180645161,-0.542638804,2.133640553,-0.08204504,0.311381619,-0.074895299,0.473231321
71,2,0.047352404,0,1,0,0,-1.591346192,-1.019354839,-0.320416582,0.419354839,0.11795496,0.511381619,-0.91487037,0.017607073
71,3,0.247352404,1,1,0,0,-1.317561113,-0.819354839,-0.209305471,-0.294930876,-0.48204504,0.511381619,-0.100244088,0.508888221
6,4.8,-0.152647596,0,1,1,0,-0.501681579,1.580645161,0.124027862,-1.294930876,0.51795496,0.311381619,0.01912499,-0.242389341
35,4.2,1.247352404,0,1,1,0,-0.630360566,0.980645161,-0.764861027,1.99078341,0.51795496,-0.288618381,0.13525306,0.345788432
96,4.8,0.847352404,1,0,0,0,-1.6187247,0.580645161,-0.542638804,-0.866359447,0.71795496,0.311381619,0.186939077,0.589486694
10,2.2,0.047352404,1,1,1,0,-1.613248998,-1.419354839,-0.653749915,0.133640553,0.51795496,-0.888618381,-0.661976948,-0.353252685
50,2.2,-2.352647596,1,1,1,0,0.763205485,-0.619354839,0.235138973,0.847926267,-0.28204504,-0.288618381,-0.868337697,-2.525834048
17,4.8,1.047352404,0,0,0,0,-1.51468637,1.580645161,-0.764861027,-1.866359447,1.51795496,-0.688618381,-0.042588846,-0.052581256
81,3.6,1.047352404,0,1,0,0,-1.607773297,1.180645161,-0.653749915,-1.437788018,0.11795496,-1.088618381,-0.338324389,1.329102128
49,2.8,0.647352404,1,1,1,0,1.086271878,-0.619354839,-0.209305471,0.99078341,-0.08204504,-0.288618381,0.327265933,1.070049265
100,0.4,-0.152647596,0,1,0,0,-0.496205877,-2.619354839,-0.542638804,-0.152073733,-0.48204504,-0.288618381,-0.69471705,0.178174122
83,3,-0.352647596,1,1,0,0,-0.953426958,0.580645161,-0.653749915,-0.437788018,-0.08204504,-0.888618381,-0.597874858,-0.127099339
104,1.2,-1.952647596,1,1,1,1,1.436716779,-2.619354839,-0.431527693,1.419354839,-1.88204504,-0.088618381,-0.554776356,-0.576647586
41,3.2,0.447352404,0,0,0,0,1.395649017,0.580645161,-0.764861027,2.276497696,0.31795496,0.111381619,-0.521181666,-0.200227875
13,4.8,-0.752647596,0,0,0,0,-0.630360566,1.380645161,0.90180564,-0.152073733,-0.88204504,0.911381619,0.654669162,-0.078905266
65,3.4,-0.152647596,1,1,1,0,-0.274439963,-0.219354839,0.012916751,1.133640553,-0.68204504,0.511381619,0.169254084,0.626341819
86,2.6,-2.152647596,1,1,1,0,-0.805583016,-1.219354839,1.012916751,0.705069124,-1.28204504,1.711381619,-0.260503443,-0.862901286
86,1.6,0.447352404,1,1,1,0,-0.529060086,-1.419354839,-0.431527693,-0.723502304,0.51795496,-1.288618381,-1.379221507,0.20745582
91,4.8,0.847352404,0,1,0,0,1.75430747,1.180645161,0.012916751,0.705069124,-0.28204504,0.311381619,0.857049184,0.615646215
56,5,-0.752647596,0,1,1,1,0.974019996,1.780645161,0.346250085,1.419354839,-0.68204504,0.911381619,0.405803659,-0.283177486
32,4.6,0.647352404,1,1,1,0,-0.852126479,0.380645161,-0.431527693,-0.437788018,0.91795496,0.311381619,0.632950166,0.095998402
6,2,-1.752647596,0,1,1,0,-0.548225042,-0.419354839,0.790694529,-0.866359447,-0.08204504,0.911381619,-1.194011448,-1.211345929
105,5,1.247352404,1,1,1,0,1.606463527,1.780645161,-0.542638804,-2.152073733,0.31795496,-1.288618381,-0.33184222,0.575905888
12,5,1.247352404,0,0,0,0,-1.046513885,0.980645161,-0.542638804,-0.723502304,0.71795496,-1.088618381,0.215584116,0.145601924
101,4,0.247352404,1,1,1,0,1.047941967,-0.219354839,-0.542638804,-0.437788018,0.91795496,-1.288618381,0.715787985,-0.181981044
2,2.6,-0.752647596,1,1,1,0,0.941165786,-1.219354839,0.124027862,-0.152073733,-0.48204504,-0.288618381,-0.107831552,-0.41356495
10,0.8,-1.352647596,0,1,1,0,-0.956164809,-2.819354839,-0.209305471,0.705069124,-0.28204504,-1.088618381,-0.786659349,-1.073251881
69,4,0.047352404,0,1,0,0,-1.802160703,-2.419354839,1.790694529,1.99078341,-0.68204504,0.911381619,1.712927723,0.409172967
101,4.4,-1.552647596,0,0,0,0,1.050679818,1.780645161,1.90180564,-2.152073733,-2.48204504,3.111381619,-0.052142483,0.521628719
59,2,-0.952647596,0,1,1,1,1.316251344,-2.219354839,0.90180564,-0.294930876,-1.68204504,0.911381619,0.651580576,0.570168189
77,5,1.247352404,0,1,0,0,0.555128825,0.180645161,0.90180564,-0.866359447,-0.08204504,0.311381619,1.277952244,1.038322092
37,1.8,-1.352647596,0,1,1,0,-1.273755501,-0.819354839,0.235138973,0.99078341,-0.48204504,0.911381619,-0.544479409,-1.186467216
96,2,-1.752647596,1,1,0,0,-1.785733598,-2.619354839,1.012916751,0.99078341,-1.28204504,0.311381619,0.26298869,-0.307338237
71,3.4,1.047352404,0,1,0,0,-1.065678841,-1.019354839,-0.542638804,-0.152073733,-0.48204504,-0.688618381,0.543366442,1.238829485
22,2.2,-0.552647596,0,1,1,0,1.168407402,-1.019354839,0.568472307,0.99078341,0.91795496,0.111381619,-0.277743299,-1.006596532
41,3.4,-0.552647596,1,1,1,0,2.20605285,-1.419354839,2.124027862,-0.437788018,-2.08204504,1.911381619,1.646323993,0.892308553
37,3.2,0.447352404,1,0,0,0,-1.240901291,0.580645161,-0.653749915,1.133640553,-0.48204504,-0.688618381,-0.584907059,-0.009312205
7,3.2,0.447352404,0,1,0,0,-0.526322236,-0.419354839,-0.764861027,-0.723502304,0.51795496,-0.288618381,0.086562323,0.206246952
18,2.6,-1.352647596,0,0,1,1,1.116388237,-0.219354839,-0.209305471,0.276497696,-0.48204504,0.511381619,-0.737068562,-0.600194555
33,5,1.047352404,0,0,0,0,1.932267771,1.780645161,-0.320416582,-1.437788018,1.31795496,-0.288618381,-0.035532508,0.151554045
35,2,-2.352647596,0,1,1,0,-0.605719909,-0.419354839,-0.431527693,1.133640553,-1.08204504,-0.288618381,-0.831639403,-2.113065137
31,5,0.847352404,1,1,1,0,0.248489537,1.780645161,-0.764861027,-1.866359447,1.51795496,-1.288618381,0.182951325,0.048411758
69,5,1.247352404,0,1,1,0,-1.870606972,0.780645161,-0.653749915,-2.152073733,1.11795496,-1.288618381,0.039401996,-0.062664857
70,5,1.247352404,0,1,0,0,-1.621462551,1.180645161,-0.542638804,-1.723502304,1.51795496,-1.288618381,0.455810205,0.18234701
14,4.6,0.647352404,0,1,1,0,-0.690593283,0.780645161,-0.542638804,0.419354839,-0.48204504,-0.288618381,0.42290993,0.285474601
67,2.4,1.247352404,1,1,0,0,0.25944094,-0.419354839,-0.542638804,0.562211982,-0.48204504,-0.488618381,-0.545723942,1.075252241
32,4.2,0.847352404,0,1,1,0,-0.025295542,0.380645161,-0.431527693,-0.723502304,0.51795496,0.311381619,0.414154696,0.640863061
105,2,0.847352404,1,0,1,0,1.721453261,-1.619354839,0.790694529,1.276497696,-0.88204504,0.111381619,-0.817210567,1.210794446
98,5,1.247352404,1,0,1,1,-0.50715728,0.780645161,-0.764861027,-1.723502304,1.51795496,-1.288618381,0.608977024,0.130535987
32,3.6,1.247352404,1,1,0,0,-0.008868437,0.180645161,-0.764861027,-1.437788018,1.51795496,-0.288618381,-0.288701172,0.252416204
23,4.2,-0.552647596,0,1,1,0,1.680385499,1.380645161,0.235138973,-1.866359447,0.71795496,0.311381619,-0.31323131,-0.466444588
34,4,1.047352404,1,0,1,0,-0.184090887,0.980645161,-0.764861027,-1.152073733,1.51795496,-1.288618381,-0.322422854,-0.245343684
10,3.6,0.247352404,0,1,1,0,-1.525637773,-0.019354839,-0.320416582,-0.723502304,-0.28204504,-0.088618381,-0.099002095,0.436214383
70,3.6,-1.352647596,0,1,0,0,-1.369580278,0.780645161,1.012916751,-0.580645161,0.31795496,1.111381619,-0.439795329,-1.29348283
71,4,0.447352404,1,1,0,0,-1.755617239,-0.419354839,-0.431527693,-0.437788018,-0.08204504,0.311381619,0.533144278,0.390301487
73,4.8,0.447352404,1,1,0,0,0.002082966,1.180645161,-0.431527693,-1.294930876,0.71795496,-1.088618381,0.690677171,0.113544104
13,3,0.647352404,1,0,1,0,-0.832961524,-0.019354839,-0.653749915,0.133640553,1.31795496,-1.288618381,-0.493110987,-0.334424966
34,3.8,1.247352404,0,0,0,0,-0.550962893,1.180645161,-0.764861027,0.419354839,1.31795496,-1.288618381,-0.556874913,0.11324916
88,4.8,0.647352404,1,1,1,0,0.32788721,-0.219354839,0.790694529,0.276497696,-0.08204504,0.911381619,0.672374351,0.558132471
64,4.8,0.847352404,1,1,1,0,-1.224474186,1.180645161,0.012916751,1.99078341,0.31795496,0.111381619,-0.208789815,-0.318218225
4,5,1.247352404,0,1,1,0,-0.460613817,1.780645161,-0.542638804,-2.00921659,0.71795496,-1.288618381,0.411499074,0.834801139
77,3,1.247352404,0,1,1,0,0.303246553,-1.219354839,-0.653749915,-0.580645161,0.71795496,-0.488618381,0.22816871,0.547145614
37,3,-1.152647596,1,0,1,0,-1.462667205,-1.419354839,-0.09819436,0.133640553,-1.08204504,0.711381619,0.817531688,-0.840204676
19,5,1.247352404,1,0,0,0,0.404547032,-0.019354839,-0.764861027,0.99078341,1.51795496,-0.888618381,0.497799864,-0.675026186
70,5,1.247352404,1,1,0,0,-1.668006014,1.780645161,-0.764861027,-2.152073733,1.51795496,-1.288618381,-0.108592224,0.053712396
17,4.6,1.247352404,1,0,0,1,-1.728238731,0.980645161,-0.431527693,-1.294930876,1.51795496,-0.288618381,0.265678952,0.20886274
57,2.6,-0.552647596,0,1,1,0,-0.967116212,-1.619354839,0.124027862,-0.00921659,-0.48204504,0.311381619,0.387845637,-0.201148651
52,2.2,-0.552647596,1,1,1,0,-0.89045639,-0.219354839,0.012916751,-0.00921659,-1.28204504,0.911381619,-1.12056491,-0.366050491
94,3.2,0.047352404,0,0,0,0,-0.942475555,-0.219354839,0.679583418,-0.00921659,-0.48204504,0.911381619,0.079128388,0.561557333
104,3.4,0.447352404,0,0,1,0,0.902835875,-1.019354839,-0.542638804,-0.00921659,-0.08204504,-1.088618381,-0.098817884,0.270688484
77,1.8,0.447352404,0,1,0,0,0.798797545,-1.219354839,0.012916751,0.276497696,0.51795496,0.311381619,-0.923379037,-0.030290972
74,3.2,-0.152647596,1,1,1,0,-0.258012859,-0.819354839,-0.764861027,-2.00921659,1.11795496,-1.288618381,0.503807883,-0.278744422
92,5,0.647352404,1,1,0,0,1.78989953,0.780645161,-0.542638804,-1.580645161,-0.28204504,-1.288618381,0.010374424,0.572911927
80,2,0.047352404,1,1,1,0,1.795375232,0.180645161,0.346250085,-1.152073733,0.91795496,0.511381619,-1.253226024,-0.29361797
83,4.2,-0.352647596,1,1,0,0,-1.413385891,-0.219354839,-0.431527693,-0.437788018,-0.48204504,-0.888618381,1.234480664,0.190148723
12,3.4,1.047352404,0,0,1,1,-0.676904029,-1.219354839,-0.542638804,0.847926267,0.31795496,-1.088618381,0.512244471,0.431559383
23,4.8,0.047352404,1,1,1,0,2.06642246,1.780645161,0.124027862,-1.437788018,0.51795496,0.111381619,-0.088933624,0.116644358
62,3.6,1.047352404,1,1,1,0,0.582507333,-0.019354839,-0.320416582,1.133640553,-0.68204504,-0.688618381,0.341512789,0.783850909
85,2.4,-0.152647596,0,1,1,0,0.67559426,1.380645161,-0.542638804,-1.723502304,1.51795496,-1.288618381,-1.945513939,-1.295010927
23,4.4,0.047352404,1,1,0,0,1.324464896,0.980645161,-0.09819436,-1.294930876,0.71795496,-0.488618381,0.040221872,-0.048337002
75,1.6,-1.752647596,0,1,0,1,-0.233372201,-1.219354839,1.235138973,1.847926267,-0.68204504,2.111381619,-0.18874479,-0.235118358
70,5,0.247352404,1,1,1,0,-1.520162071,1.780645161,0.457361196,-1.866359447,0.71795496,-1.088618381,0.00722138,-0.399091755
89,3.6,0.047352404,1,1,1,0,1.039728415,0.780645161,0.235138973,-1.152073733,0.11795496,0.911381619,-0.194639558,0.116506921
83,2.2,-0.952647596,1,1,0,0,-1.391483084,-0.419354839,-0.431527693,-0.437788018,-0.08204504,-0.888618381,-0.660413359,-0.645849195
25,2,0.247352404,0,1,1,0,-1.577656938,-0.619354839,-0.653749915,-0.294930876,0.51795496,-0.088618381,-0.730635762,0.026147837
96,3.4,0.247352404,0,0,0,0,-1.728238731,0.780645161,-0.653749915,-1.00921659,0.11795496,0.311381619,-1.189811636,0.433528454
62,2.4,-0.952647596,0,1,1,0,0.796059694,-1.019354839,1.90180564,-0.437788018,-1.48204504,2.711381619,0.164263214,-0.047132196
57,3,0.247352404,0,1,1,0,-1.057465288,0.180645161,0.679583418,0.419354839,-1.08204504,0.311381619,-0.497481572,0.820065074
6,5,0.847352404,1,1,1,0,-0.315507725,0.780645161,0.235138973,-1.580645161,0.11795496,0.311381619,0.762399626,1.002868316
78,5,1.247352404,1,1,1,0,0.497633959,0.780645161,-0.320416582,-1.294930876,0.91795496,-0.888618381,0.144044053,0.327604467
69,4.4,0.847352404,0,1,0,0,-1.073892393,0.180645161,-0.542638804,-1.294930876,0.51795496,-0.888618381,-0.013101609,0.011017211
14,2.4,0.647352404,1,1,0,1,0.442876943,-1.019354839,-0.764861027,-0.00921659,0.31795496,-0.288618381,-0.440283165,-0.104776743
82,4,0.447352404,1,1,1,1,-1.197095679,0.780645161,-0.431527693,-1.866359447,1.31795496,-1.288618381,0.324589318,0.046523589
66,4.8,0.847352404,0,1,0,0,-1.035562482,1.580645161,-0.09819436,1.847926267,0.31795496,0.311381619,0.106917253,0.050683567
66,3.4,1.247352404,0,1,1,0,-0.983543317,0.780645161,-0.09819436,1.562211982,0.31795496,-0.688618381,-0.699343682,0.39491373
27,4.4,1.047352404,1,1,0,0,-1.662530312,0.780645161,-0.431527693,-1.723502304,1.11795496,0.111381619,0.212798247,0.413394878
46,3.8,0.047352404,0,0,0,0,-1.602297595,-0.219354839,-0.653749915,1.847926267,-0.28204504,0.111381619,0.565432678,0.197167852
23,2.2,-0.752647596,0,1,1,0,1.677647648,0.180645161,0.124027862,0.133640553,0.31795496,-0.088618381,-1.361555471,-0.385665986
88,3.8,0.447352404,1,1,1,0,0.226586731,0.580645161,0.124027862,0.133640553,0.11795496,-0.288618381,-0.981754801,-0.005703414
49,4.4,-0.152647596,0,0,0,0,1.847394397,1.780645161,-0.209305471,0.99078341,-0.08204504,-0.088618381,0.014206125,-0.014371479
41,3.8,0.247352404,0,0,0,0,1.387435464,1.180645161,0.124027862,0.847926267,-0.28204504,0.511381619,-0.303504074,-0.001900036
102,5,1.247352404,1,0,0,0,1.020563459,0.380645161,-0.764861027,-0.866359447,1.11795496,-1.088618381,0.659814823,0.412148582
12,5,1.047352404,1,0,1,0,-0.89045639,1.580645161,0.346250085,-1.294930876,-0.48204504,-0.288618381,-0.174999654,0.706580901
104,3.4,-0.552647596,0,0,0,0,0.593458736,-1.219354839,2.568472307,1.705069124,-1.08204504,2.911381619,0.237260602,0.452252471
74,4.4,-0.152647596,0,1,1,0,-0.671428327,1.180645161,-0.653749915,-2.152073733,1.51795496,-1.288618381,0.247877062,-0.624768936
104,4,-1.752647596,0,0,1,0,0.845341009,-0.019354839,0.679583418,1.419354839,-1.28204504,1.311381619,-0.056142212,-0.93047408
55,2.6,-1.352647596,1,1,1,0,-1.544802729,0.780645161,0.012916751,1.705069124,-0.48204504,1.111381619,-0.635910415,-0.933763325
49,3.6,1.047352404,1,1,1,0,2.017141146,0.780645161,-0.653749915,1.419354839,0.31795496,-0.888618381,0.049292876,1.017477866
95,3,-0.952647596,0,1,0,0,-1.602297595,-1.019354839,0.568472307,1.276497696,-0.28204504,1.111381619,0.242961159,0.020533997
79,5,0.847352404,0,1,0,0,1.119126087,1.580645161,-0.764861027,-1.580645161,0.91795496,-0.888618381,0.234967317,-0.234965223
17,3,-0.152647596,1,1,0,0,-1.662530312,0.580645161,0.90180564,-0.00921659,-1.08204504,0.311381619,-0.639636372,0.702738811
94,3,-0.952647596,0,1,1,0,-1.700860223,-0.419354839,1.346250085,-0.152073733,-0.48204504,0.111381619,0.23324688,-0.344394632
19,5,1.247352404,1,0,0,0,0.530488168,0.780645161,-0.209305471,-1.152073733,0.51795496,-0.488618381,0.011483034,-0.032516817
79,4.6,1.047352404,1,1,1,0,1.800850933,-0.019354839,-0.542638804,-0.866359447,0.51795496,-1.088618381,1.011036966,0.259559281
59,2,-1.152647596,1,1,1,0,1.757045321,-1.419354839,0.346250085,-0.294930876,-1.28204504,0.311381619,-0.264630394,-0.154820249
25,2.2,0.247352404,0,1,1,0,-1.268279799,-0.019354839,0.012916751,-0.723502304,0.51795496,-0.688618381,-0.986608472,-0.102724282
60,3.8,0.847352404,1,1,1,0,-1.323036815,-0.619354839,-0.431527693,0.562211982,-0.08204504,-0.288618381,-0.148209458,-0.154338807
42,3.6,0.047352404,1,1,1,0,1.726928962,-1.219354839,0.457361196,0.276497696,-0.28204504,0.711381619,0.592525323,0.073013293
8,0.8,0.047352404,1,1,1,0,-1.448977951,-2.219354839,-0.320416582,0.705069124,-1.08204504,0.111381619,-1.118541472,0.307832784
42,3.6,-1.352647596,1,1,1,0,1.318989195,-0.219354839,0.90180564,1.133640553,-0.68204504,0.911381619,-0.118094035,-1.142921696
10,4.8,0.447352404,1,1,1,0,-1.867869121,0.980645161,-0.542638804,-1.152073733,0.31795496,-0.688618381,0.144160596,0.005995165
94,2.8,0.247352404,1,0,0,0,-1.20257138,1.180645161,-0.320416582,-1.866359447,0.91795496,0.111381619,-1.680357094,-0.423512562
17,1.2,-0.152647596,1,0,1,1,-1.161503618,-2.019354839,-0.764861027,0.133640553,1.11795496,-0.488618381,-0.795901679,-0.703823803
74,1,-1.552647596,1,1,1,0,-0.520846534,-2.619354839,0.124027862,1.562211982,-1.88204504,3.511381619,0.115545578,1.015614026
98,4.8,1.047352404,1,1,0,0,0.056839982,1.580645161,-0.542638804,-0.152073733,1.31795496,-1.288618381,-0.082389242,0.105930723
2,1.6,-0.552647596,0,1,1,0,0.861768113,-2.219354839,1.346250085,1.99078341,-1.68204504,1.511381619,-0.060986299,0.945672057
30,5,1.247352404,1,1,1,0,-0.512632982,1.780645161,-0.542638804,-2.00921659,1.51795496,-1.288618381,-0.265884928,-0.13273093
47,5,0.447352404,0,0,0,0,-1.717287328,0.980645161,0.457361196,1.419354839,-1.28204504,1.511381619,0.63818243,0.681366388
41,2.4,0.247352404,1,1,1,0,1.102698983,-0.219354839,1.90180564,0.847926267,-1.08204504,1.711381619,-0.405144411,0.905599436
23,2.8,-1.352647596,0,1,1,0,1.373746211,-1.219354839,-0.209305471,-0.00921659,-0.88204504,-0.088618381,0.418603864,-0.107674968
41,3.4,0.247352404,0,1,1,0,1.141028894,1.180645161,0.235138973,2.276497696,0.51795496,0.511381619,-0.548929598,-0.328532465
28,2,-0.952647596,0,1,1,0,-0.512632982,-1.019354839,0.124027862,1.562211982,-1.48204504,0.511381619,-0.1915103,0.551859378
30,4.8,1.247352404,1,1,1,0,-0.849388629,1.780645161,-0.764861027,-2.152073733,1.51795496,-0.888618381,-0.469604157,-0.078263546
103,4.8,0.647352404,0,0,0,0,0.434663391,0.980645161,-0.320416582,-1.723502304,0.91795496,-0.488618381,0.565725287,0.473535558
29,4.4,-0.552647596,1,1,1,0,-0.222420798,0.580645161,0.012916751,0.133640553,-0.68204504,-0.088618381,0.345758012,0.307778194
35,2.6,0.847352404,1,1,0,0,0.026723623,-0.619354839,-0.209305471,0.276497696,-1.08204504,1.511381619,-0.149195604,1.277347173
9,2.6,-0.152647596,0,0,1,0,-1.509210668,-1.219354839,0.679583418,1.705069124,-0.88204504,0.911381619,-0.607487801,0.573398136
